Rd,Wbias,Wn1,Wn2,Bandwidth,DCPowerConsumption,VoltageGain
1857,1.28e-05,5.77e-06,4e-06,399900000,0.000589,6.234
1857,1.28e-05,5.77e-06,2.06e-06,383400000,0.0004944,3.266
1857,1.28e-05,5.77e-06,2.59e-06,386200000,0.0005365,5.26
1857,1.28e-05,5.77e-06,3.12e-06,391200000,0.0005635,5.99
1857,1.28e-05,5.77e-06,3.65e-06,396800000,0.0005808,6.172
1857,1.28e-05,5.77e-06,4.18e-06,401300000,0.0005924,6.265
1857,1.28e-05,5.77e-06,4.71e-06,404600000,0.0006008,6.363
1857,1.28e-05,5.77e-06,5.24e-06,407000000,0.000607,6.467
1857,1.28e-05,5.77e-06,5.77e-06,408800000,0.0006119,6.568
1857,1.28e-05,5.77e-06,6.29e-06,410100000,0.0006158,6.661
1857,1.28e-05,5.77e-06,6.82e-06,411100000,0.000619,6.747
1857,1.28e-05,5.77e-06,7.35e-06,411800000,0.0006216,6.824
1857,1.28e-05,5.77e-06,7.88e-06,412400000,0.0006239,6.892
1857,1.28e-05,5.77e-06,8.41e-06,412900000,0.0006258,6.955
1857,1.28e-05,5.77e-06,8.94e-06,413200000,0.0006275,7.012
1857,1.28e-05,5.77e-06,9.47e-06,413500000,0.000629,7.064
1857,1.28e-05,5.77e-06,1e-05,413700000,0.0006303,7.111
1857,1.28e-05,6.29e-06,4e-06,412200000,0.0006046,3.833
1857,1.28e-05,6.29e-06,2.06e-06,384600000,0.0005083,2.311
1857,1.28e-05,6.29e-06,2.59e-06,390000000,0.0005526,3.805
1857,1.28e-05,6.29e-06,3.12e-06,398900000,0.0005797,3.948
1857,1.28e-05,6.29e-06,3.65e-06,407500000,0.0005966,3.855
1857,1.28e-05,6.29e-06,4.18e-06,414100000,0.000608,3.834
1857,1.28e-05,6.29e-06,4.71e-06,419100000,0.0006162,3.866
1857,1.28e-05,6.29e-06,5.24e-06,422800000,0.0006224,3.923
1857,1.28e-05,6.29e-06,5.77e-06,425600000,0.0006273,3.987
1857,1.28e-05,6.29e-06,6.29e-06,427900000,0.0006312,4.052
1857,1.28e-05,6.29e-06,6.82e-06,429600000,0.0006345,4.114
1857,1.28e-05,6.29e-06,7.35e-06,431000000,0.0006372,4.172
1857,1.28e-05,6.29e-06,7.88e-06,432200000,0.0006395,4.226
1857,1.28e-05,6.29e-06,8.41e-06,433100000,0.0006415,4.276
1857,1.28e-05,6.29e-06,8.94e-06,433900000,0.0006432,4.321
1857,1.28e-05,6.29e-06,9.47e-06,434500000,0.0006447,4.364
1857,1.28e-05,6.29e-06,1e-05,435000000,0.0006461,4.402
1857,1.28e-05,6.82e-06,4e-06,424200000,0.0006161,1.783
1857,1.28e-05,6.82e-06,2.06e-06,385800000,0.0005199,1.368
1857,1.28e-05,6.82e-06,2.59e-06,394400000,0.0005652,2.307
1857,1.28e-05,6.82e-06,3.12e-06,407100000,0.0005918,2.055
1857,1.28e-05,6.82e-06,3.65e-06,418300000,0.0006083,1.845
1857,1.28e-05,6.82e-06,4.18e-06,426800000,0.0006194,1.767
1857,1.28e-05,6.82e-06,4.71e-06,433500000,0.0006275,1.754
1857,1.28e-05,6.82e-06,5.24e-06,438600000,0.0006337,1.78
1857,1.28e-05,6.82e-06,5.77e-06,442700000,0.0006385,1.813
1857,1.28e-05,6.82e-06,6.29e-06,446000000,0.0006424,1.851
1857,1.28e-05,6.82e-06,6.82e-06,448700000,0.0006457,1.89
1857,1.28e-05,6.82e-06,7.35e-06,451000000,0.0006484,1.927
1857,1.28e-05,6.82e-06,7.88e-06,452900000,0.0006507,1.963
1857,1.28e-05,6.82e-06,8.41e-06,454500000,0.0006528,1.997
1857,1.28e-05,6.82e-06,8.94e-06,455800000,0.0006545,2.029
1857,1.28e-05,6.82e-06,9.47e-06,457000000,0.000656,2.058
1857,1.28e-05,6.82e-06,1e-05,457900000,0.0006574,2.085
1857,1.28e-05,7.35e-06,4e-06,435700000,0.0006249,0.05348
1857,1.28e-05,7.35e-06,2.06e-06,387200000,0.0005298,0.4438
1857,1.28e-05,7.35e-06,2.59e-06,399200000,0.0005753,0.8603
1857,1.28e-05,7.35e-06,3.12e-06,415100000,0.0006012,0.3956
1857,1.28e-05,7.35e-06,3.65e-06,428400000,0.0006172,0.1362
1857,1.28e-05,7.35e-06,4.18e-06,438900000,0.0006282,0.02773
1857,1.28e-05,7.35e-06,5.77e-06,459200000,0.0006471,0.004815
1857,1.28e-05,7.35e-06,6.29e-06,463700000,0.000651,0.02388
1857,1.28e-05,7.35e-06,6.82e-06,467400000,0.0006542,0.04597
1857,1.28e-05,7.35e-06,7.35e-06,470600000,0.0006569,0.06896
1857,1.28e-05,7.35e-06,7.88e-06,473300000,0.0006592,0.09175
1857,1.28e-05,7.35e-06,8.41e-06,475700000,0.0006613,0.1138
1857,1.28e-05,7.35e-06,8.94e-06,477700000,0.000663,0.1348
1857,1.28e-05,7.35e-06,9.47e-06,479400000,0.0006645,0.1546
1857,1.28e-05,7.35e-06,1e-05,480900000,0.0006659,0.1733
1857,1.33e-05,5e-06,4e-06,386100000,0.000557,9.615
1857,1.33e-05,5e-06,1.53e-06,381500000,0.0004144,0.8541
1857,1.33e-05,5e-06,2.06e-06,382100000,0.0004711,4.624
1857,1.33e-05,5e-06,2.59e-06,382700000,0.0005081,7.013
1857,1.33e-05,5e-06,3.12e-06,383800000,0.0005325,8.463
1857,1.33e-05,5e-06,3.65e-06,385100000,0.000549,9.285
1857,1.33e-05,5e-06,4.18e-06,386600000,0.0005604,9.739
1857,1.33e-05,5e-06,4.71e-06,387800000,0.0005685,10.02
1857,1.33e-05,5e-06,5.24e-06,388800000,0.0005746,10.2
1857,1.33e-05,5e-06,5.77e-06,389600000,0.0005793,10.33
1857,1.33e-05,5e-06,6.29e-06,390200000,0.0005831,10.42
1857,1.33e-05,5e-06,6.82e-06,390700000,0.0005862,10.49
1857,1.33e-05,5e-06,7.35e-06,391100000,0.0005887,10.54
1857,1.33e-05,5e-06,7.88e-06,391400000,0.0005909,10.59
1857,1.33e-05,5e-06,8.41e-06,391700000,0.0005927,10.62
1857,1.33e-05,5e-06,8.94e-06,392000000,0.0005943,10.65
1857,1.33e-05,5e-06,9.47e-06,392200000,0.0005957,10.67
1857,1.33e-05,5e-06,1e-05,392300000,0.000597,10.69
1857,1.33e-05,1e-06,4e-06,377400000,0.0001503,3.232
1857,1.33e-05,1e-06,1e-06,377700000,0.0001388,1.741
1857,1.33e-05,1e-06,1.53e-06,377600000,0.0001437,2.579
1857,1.33e-05,1e-06,2.06e-06,377500000,0.0001462,2.875
1857,1.33e-05,1e-06,2.59e-06,377500000,0.0001478,3.03
1857,1.33e-05,1e-06,3.12e-06,377500000,0.0001489,3.128
1857,1.33e-05,1e-06,3.65e-06,377400000,0.0001499,3.196
1857,1.33e-05,1e-06,4.18e-06,377400000,0.0001505,3.248
1857,1.33e-05,1e-06,4.71e-06,377400000,0.0001511,3.289
1857,1.33e-05,1e-06,5.24e-06,377400000,0.0001516,3.322
1857,1.33e-05,1e-06,5.77e-06,377300000,0.000152,3.349
1857,1.33e-05,1e-06,6.29e-06,377300000,0.0001524,3.373
1857,1.33e-05,1e-06,6.82e-06,377300000,0.0001528,3.393
1857,1.33e-05,1e-06,7.35e-06,377300000,0.0001531,3.411
1857,1.33e-05,1e-06,7.88e-06,377200000,0.0001534,3.427
1857,1.33e-05,1e-06,8.41e-06,377200000,0.0001537,3.441
1857,1.33e-05,1e-06,8.94e-06,377200000,0.000154,3.454
1857,1.33e-05,1e-06,9.47e-06,377200000,0.0001542,3.465
1857,1.33e-05,1e-06,1e-05,377200000,0.0001545,3.476
1857,1.33e-05,1.53e-06,4e-06,377500000,0.000221,6.426
1857,1.33e-05,1.53e-06,1e-06,378200000,0.0001944,2.77
1857,1.33e-05,1.53e-06,1.53e-06,377800000,0.0002074,5.057
1857,1.33e-05,1.53e-06,2.06e-06,377700000,0.000213,5.754
1857,1.33e-05,1.53e-06,2.59e-06,377700000,0.0002162,6.069
1857,1.33e-05,1.53e-06,3.12e-06,377600000,0.0002184,6.249
1857,1.33e-05,1.53e-06,3.65e-06,377600000,0.0002201,6.367
1857,1.33e-05,1.53e-06,4.18e-06,377500000,0.0002214,6.451
1857,1.33e-05,1.53e-06,4.71e-06,377500000,0.0002225,6.515
1857,1.33e-05,1.53e-06,5.24e-06,377500000,0.0002234,6.565
1857,1.33e-05,1.53e-06,5.77e-06,377400000,0.0002243,6.606
1857,1.33e-05,1.53e-06,6.29e-06,377400000,0.0002248,6.64
1857,1.33e-05,1.53e-06,6.82e-06,377400000,0.0002254,6.669
1857,1.33e-05,1.53e-06,7.35e-06,377400000,0.0002259,6.694
1857,1.33e-05,1.53e-06,7.88e-06,377400000,0.0002264,6.716
1857,1.33e-05,1.53e-06,8.41e-06,377300000,0.0002269,6.736
1857,1.33e-05,1.53e-06,8.94e-06,377300000,0.0002273,6.753
1857,1.33e-05,1.53e-06,9.47e-06,377300000,0.0002277,6.769
1857,1.33e-05,1.53e-06,1e-05,377300000,0.0002281,6.783
1857,1.33e-05,2.06e-06,4e-06,377700000,0.0002864,8.471
1857,1.33e-05,2.06e-06,1e-06,378800000,0.0002353,1.783
1857,1.33e-05,2.06e-06,1.53e-06,378300000,0.0002617,5.824
1857,1.33e-05,2.06e-06,2.06e-06,378000000,0.0002726,7.251
1857,1.33e-05,2.06e-06,2.59e-06,377900000,0.0002786,7.858
1857,1.33e-05,2.06e-06,3.12e-06,377800000,0.0002822,8.18
1857,1.33e-05,2.06e-06,3.65e-06,377700000,0.0002849,8.377
1857,1.33e-05,2.06e-06,4.18e-06,377700000,0.000287,8.51
1857,1.33e-05,2.06e-06,4.71e-06,377700000,0.0002887,8.608
1857,1.33e-05,2.06e-06,5.24e-06,377600000,0.0002901,8.682
1857,1.33e-05,2.06e-06,5.77e-06,377600000,0.0002913,8.741
1857,1.33e-05,2.06e-06,6.29e-06,377600000,0.0002924,8.789
1857,1.33e-05,2.06e-06,6.82e-06,377500000,0.0002933,8.83
1857,1.33e-05,2.06e-06,7.35e-06,377500000,0.0002942,8.864
1857,1.33e-05,2.06e-06,7.88e-06,377500000,0.0002947,8.894
1857,1.33e-05,2.06e-06,8.41e-06,377400000,0.0002954,8.92
1857,1.33e-05,2.06e-06,8.94e-06,377400000,0.000296,8.943
1857,1.33e-05,2.06e-06,9.47e-06,377400000,0.0002966,8.964
1857,1.33e-05,2.06e-06,1e-05,377400000,0.0002971,8.982
1857,1.33e-05,2.59e-06,4e-06,377900000,0.0003469,9.861
1857,1.33e-05,2.59e-06,1e-06,379400000,0.0002642,0.2868
1857,1.33e-05,2.59e-06,1.53e-06,379000000,0.0003057,5.459
1857,1.33e-05,2.59e-06,2.06e-06,378500000,0.0003246,7.783
1857,1.33e-05,2.59e-06,2.59e-06,378200000,0.0003346,8.843
1857,1.33e-05,2.59e-06,3.12e-06,378100000,0.0003406,9.392
1857,1.33e-05,2.59e-06,3.65e-06,378000000,0.0003447,9.713
1857,1.33e-05,2.59e-06,4.18e-06,377900000,0.0003479,9.921
1857,1.33e-05,2.59e-06,4.71e-06,377800000,0.0003503,10.07
1857,1.33e-05,2.59e-06,5.24e-06,377800000,0.0003523,10.18
1857,1.33e-05,2.59e-06,5.77e-06,377700000,0.000354,10.26
1857,1.33e-05,2.59e-06,6.29e-06,377700000,0.0003555,10.33
1857,1.33e-05,2.59e-06,6.82e-06,377700000,0.0003567,10.38
1857,1.33e-05,2.59e-06,7.35e-06,377600000,0.0003578,10.43
1857,1.33e-05,2.59e-06,7.88e-06,377600000,0.0003589,10.47
1857,1.33e-05,2.59e-06,8.41e-06,377600000,0.0003598,10.5
1857,1.33e-05,2.59e-06,8.94e-06,377500000,0.0003606,10.53
1857,1.33e-05,2.59e-06,9.47e-06,377500000,0.0003614,10.56
1857,1.33e-05,2.59e-06,1e-05,377500000,0.0003619,10.58
1857,1.33e-05,3.12e-06,4e-06,378200000,0.0004027,10.78
1857,1.33e-05,3.12e-06,1.53e-06,379600000,0.0003404,4.542
1857,1.33e-05,3.12e-06,2.06e-06,379100000,0.0003686,7.596
1857,1.33e-05,3.12e-06,2.59e-06,378700000,0.000384,9.191
1857,1.33e-05,3.12e-06,3.12e-06,378500000,0.0003934,10.05
1857,1.33e-05,3.12e-06,3.65e-06,378300000,0.0003995,10.56
1857,1.33e-05,3.12e-06,4.18e-06,378200000,0.000404,10.88
1857,1.33e-05,3.12e-06,4.71e-06,378100000,0.0004075,11.09
1857,1.33e-05,3.12e-06,5.24e-06,378000000,0.0004103,11.25
1857,1.33e-05,3.12e-06,5.77e-06,377900000,0.0004125,11.37
1857,1.33e-05,3.12e-06,6.29e-06,377900000,0.0004145,11.47
1857,1.33e-05,3.12e-06,6.82e-06,377900000,0.0004162,11.54
1857,1.33e-05,3.12e-06,7.35e-06,377800000,0.0004176,11.6
1857,1.33e-05,3.12e-06,7.88e-06,377800000,0.0004189,11.66
1857,1.33e-05,3.12e-06,8.41e-06,377700000,0.0004201,11.7
1857,1.33e-05,3.12e-06,8.94e-06,377700000,0.0004212,11.74
1857,1.33e-05,3.12e-06,9.47e-06,377700000,0.0004222,11.77
1857,1.33e-05,3.12e-06,1e-05,377600000,0.0004231,11.8
1857,1.33e-05,3.65e-06,4e-06,378700000,0.0004537,11.3
1857,1.33e-05,3.65e-06,1.53e-06,380200000,0.0003675,3.473
1857,1.33e-05,3.65e-06,2.06e-06,379900000,0.0004051,6.963
1857,1.33e-05,3.65e-06,2.59e-06,379400000,0.0004269,9.026
1857,1.33e-05,3.65e-06,3.12e-06,379100000,0.0004403,10.24
1857,1.33e-05,3.65e-06,3.65e-06,378800000,0.0004492,10.97
1857,1.33e-05,3.65e-06,4.18e-06,378600000,0.0004556,11.44
1857,1.33e-05,3.65e-06,4.71e-06,378500000,0.0004602,11.76
1857,1.33e-05,3.65e-06,5.24e-06,378400000,0.000464,11.98
1857,1.33e-05,3.65e-06,5.77e-06,378300000,0.000467,12.15
1857,1.33e-05,3.65e-06,6.29e-06,378200000,0.0004695,12.28
1857,1.33e-05,3.65e-06,6.82e-06,378200000,0.0004717,12.38
1857,1.33e-05,3.65e-06,7.35e-06,378100000,0.0004736,12.46
1857,1.33e-05,3.65e-06,7.88e-06,378100000,0.0004753,12.53
1857,1.33e-05,3.65e-06,8.41e-06,378000000,0.0004767,12.59
1857,1.33e-05,3.65e-06,8.94e-06,378000000,0.0004781,12.64
1857,1.33e-05,3.65e-06,9.47e-06,378000000,0.0004793,12.68
1857,1.33e-05,3.65e-06,1e-05,377900000,0.0004804,12.72
1857,1.33e-05,4.18e-06,4e-06,379700000,0.0004994,11.36
1857,1.33e-05,4.18e-06,1.53e-06,380800000,0.0003889,2.403
1857,1.33e-05,4.18e-06,2.06e-06,380700000,0.000435,6.11
1857,1.33e-05,4.18e-06,2.59e-06,380400000,0.0004633,8.456
1857,1.33e-05,4.18e-06,3.12e-06,380100000,0.0004813,9.954
1857,1.33e-05,4.18e-06,3.65e-06,379800000,0.0004934,10.91
1857,1.33e-05,4.18e-06,4.18e-06,379600000,0.0005019,11.54
1857,1.33e-05,4.18e-06,4.71e-06,379500000,0.0005082,11.96
1857,1.33e-05,4.18e-06,5.24e-06,379400000,0.0005131,12.26
1857,1.33e-05,4.18e-06,5.77e-06,379400000,0.000517,12.47
1857,1.33e-05,4.18e-06,6.29e-06,379300000,0.0005202,12.63
1857,1.33e-05,4.18e-06,6.82e-06,379300000,0.0005229,12.75
1857,1.33e-05,4.18e-06,7.35e-06,379300000,0.0005253,12.84
1857,1.33e-05,4.18e-06,7.88e-06,379400000,0.0005273,12.9
1857,1.33e-05,4.18e-06,8.41e-06,379400000,0.0005291,12.96
1857,1.33e-05,4.18e-06,8.94e-06,379400000,0.0005307,13.0
1857,1.33e-05,4.18e-06,9.47e-06,379500000,0.0005321,13.02
1857,1.33e-05,4.18e-06,1e-05,379500000,0.0005334,13.05
1857,1.33e-05,4.71e-06,4e-06,382600000,0.0005387,10.6
1857,1.33e-05,4.71e-06,1.53e-06,381300000,0.0004062,1.389
1857,1.33e-05,4.71e-06,2.06e-06,381600000,0.0004594,5.162
1857,1.33e-05,4.71e-06,2.59e-06,381700000,0.0004936,7.599
1857,1.33e-05,4.71e-06,3.12e-06,382000000,0.0005161,9.168
1857,1.33e-05,4.71e-06,3.65e-06,382300000,0.0005313,10.16
1857,1.33e-05,4.71e-06,4.18e-06,382700000,0.0005419,10.78
1857,1.33e-05,4.71e-06,4.71e-06,383200000,0.0005497,11.16
1857,1.33e-05,4.71e-06,5.24e-06,383600000,0.0005556,11.4
1857,1.33e-05,4.71e-06,5.77e-06,384100000,0.0005602,11.56
1857,1.33e-05,4.71e-06,6.29e-06,384500000,0.0005639,11.66
1857,1.33e-05,4.71e-06,6.82e-06,384800000,0.0005669,11.72
1857,1.33e-05,4.71e-06,7.35e-06,385200000,0.0005694,11.76
1857,1.33e-05,4.71e-06,7.88e-06,385500000,0.0005716,11.79
1857,1.33e-05,4.71e-06,8.41e-06,385700000,0.0005734,11.8
1857,1.33e-05,4.71e-06,8.94e-06,386000000,0.0005751,11.81
1857,1.33e-05,4.71e-06,9.47e-06,386200000,0.0005765,11.81
1857,1.33e-05,4.71e-06,1e-05,386400000,0.0005777,11.81
1857,1.33e-05,5.24e-06,4e-06,390000000,0.0005694,8.587
1857,1.33e-05,5.24e-06,1.53e-06,381700000,0.0004204,0.4417
1857,1.33e-05,5.24e-06,2.06e-06,382500000,0.0004796,4.191
1857,1.33e-05,5.24e-06,2.59e-06,383700000,0.0005185,6.49
1857,1.33e-05,5.24e-06,3.12e-06,385800000,0.0005442,7.751
1857,1.33e-05,5.24e-06,3.65e-06,388300000,0.0005612,8.363
1857,1.33e-05,5.24e-06,4.18e-06,390800000,0.0005728,8.671
1857,1.33e-05,5.24e-06,4.71e-06,392700000,0.0005811,8.865
1857,1.33e-05,5.24e-06,5.24e-06,394200000,0.0005873,9.011
1857,1.33e-05,5.24e-06,5.77e-06,395200000,0.0005921,9.129
1857,1.33e-05,5.24e-06,6.29e-06,396000000,0.000596,9.228
1857,1.33e-05,5.24e-06,6.82e-06,396600000,0.0005991,9.311
1857,1.33e-05,5.24e-06,7.35e-06,397100000,0.0006017,9.381
1857,1.33e-05,5.24e-06,7.88e-06,397400000,0.0006038,9.441
1857,1.33e-05,5.24e-06,8.41e-06,397700000,0.0006057,9.492
1857,1.33e-05,5.24e-06,8.94e-06,397900000,0.0006073,9.536
1857,1.33e-05,5.24e-06,9.47e-06,398100000,0.0006088,9.574
1857,1.33e-05,5.24e-06,1e-05,398300000,0.00061,9.607
1857,1.33e-05,5.77e-06,4e-06,401400000,0.0005911,5.986
1857,1.33e-05,5.77e-06,2.06e-06,383600000,0.0004962,3.216
1857,1.33e-05,5.77e-06,2.59e-06,386600000,0.0005386,5.153
1857,1.33e-05,5.77e-06,3.12e-06,392100000,0.0005657,5.803
1857,1.33e-05,5.77e-06,3.65e-06,398000000,0.0005829,5.939
1857,1.33e-05,5.77e-06,4.18e-06,402800000,0.0005946,6.012
1857,1.33e-05,5.77e-06,4.71e-06,406300000,0.0006029,6.099
1857,1.33e-05,5.77e-06,5.24e-06,408900000,0.0006091,6.195
1857,1.33e-05,5.77e-06,5.77e-06,410700000,0.000614,6.29
1857,1.33e-05,5.77e-06,6.29e-06,412100000,0.0006179,6.38
1857,1.33e-05,5.77e-06,6.82e-06,413200000,0.0006211,6.462
1857,1.33e-05,5.77e-06,7.35e-06,414000000,0.0006238,6.538
1857,1.33e-05,5.77e-06,7.88e-06,414600000,0.000626,6.605
1857,1.33e-05,5.77e-06,8.41e-06,415200000,0.000628,6.664
1857,1.33e-05,5.77e-06,8.94e-06,415600000,0.0006297,6.721
1857,1.33e-05,5.77e-06,9.47e-06,415800000,0.0006312,6.772
1857,1.33e-05,5.77e-06,1e-05,416100000,0.0006325,6.818
1857,1.33e-05,6.29e-06,4e-06,413900000,0.0006065,3.584
1857,1.33e-05,6.29e-06,2.06e-06,384700000,0.0005101,2.248
1857,1.33e-05,6.29e-06,2.59e-06,390600000,0.0005546,3.659
1857,1.33e-05,6.29e-06,3.12e-06,400100000,0.0005816,3.732
1857,1.33e-05,6.29e-06,3.65e-06,409100000,0.0005985,3.614
1857,1.33e-05,6.29e-06,4.18e-06,416000000,0.0006098,3.581
1857,1.33e-05,6.29e-06,4.71e-06,421100000,0.000618,3.605
1857,1.33e-05,6.29e-06,5.24e-06,425000000,0.0006242,3.656
1857,1.33e-05,6.29e-06,5.77e-06,428000000,0.0006291,3.714
1857,1.33e-05,6.29e-06,6.29e-06,430400000,0.000633,3.774
1857,1.33e-05,6.29e-06,6.82e-06,432300000,0.0006363,3.832
1857,1.33e-05,6.29e-06,7.35e-06,433800000,0.000639,3.886
1857,1.33e-05,6.29e-06,7.88e-06,435100000,0.0006413,3.937
1857,1.33e-05,6.29e-06,8.41e-06,436100000,0.0006433,3.984
1857,1.33e-05,6.29e-06,8.94e-06,436900000,0.000645,4.027
1857,1.33e-05,6.29e-06,9.47e-06,437600000,0.0006466,4.067
1857,1.33e-05,6.29e-06,1e-05,438200000,0.0006479,4.103
1857,1.33e-05,6.82e-06,4e-06,426200000,0.0006178,1.546
1857,1.33e-05,6.82e-06,2.06e-06,386100000,0.0005217,1.292
1857,1.33e-05,6.82e-06,2.59e-06,395200000,0.0005671,2.135
1857,1.33e-05,6.82e-06,3.12e-06,408500000,0.0005936,1.836
1857,1.33e-05,6.82e-06,3.65e-06,420000000,0.0006099,1.613
1857,1.33e-05,6.82e-06,4.18e-06,428900000,0.000621,1.528
1857,1.33e-05,6.82e-06,4.71e-06,435800000,0.0006291,1.509
1857,1.33e-05,6.82e-06,5.24e-06,441100000,0.0006353,1.53
1857,1.33e-05,6.82e-06,5.77e-06,445400000,0.0006401,1.559
1857,1.33e-05,6.82e-06,6.29e-06,449000000,0.000644,1.592
1857,1.33e-05,6.82e-06,6.82e-06,451900000,0.0006473,1.627
1857,1.33e-05,6.82e-06,7.35e-06,454300000,0.00065,1.662
1857,1.33e-05,6.82e-06,7.88e-06,456300000,0.0006523,1.695
1857,1.33e-05,6.82e-06,8.41e-06,458000000,0.0006543,1.726
1857,1.33e-05,6.82e-06,8.94e-06,459400000,0.0006561,1.756
1857,1.33e-05,6.82e-06,9.47e-06,460700000,0.0006576,1.783
1857,1.33e-05,6.82e-06,1e-05,461700000,0.000659,1.808
1857,1.33e-05,7.35e-06,2.06e-06,387500000,0.0005315,0.3551
1857,1.33e-05,7.35e-06,2.59e-06,400200000,0.0005771,0.6751
1857,1.33e-05,7.35e-06,3.12e-06,416600000,0.0006028,0.1821
1857,1.39e-05,5e-06,4e-06,386800000,0.0005595,9.471
1857,1.39e-05,5e-06,1.53e-06,381600000,0.0004156,0.8299
1857,1.39e-05,5e-06,2.06e-06,382200000,0.0004727,4.592
1857,1.39e-05,5e-06,2.59e-06,382900000,0.0005101,6.964
1857,1.39e-05,5e-06,3.12e-06,384100000,0.0005348,8.382
1857,1.39e-05,5e-06,3.65e-06,385700000,0.0005514,9.163
1857,1.39e-05,5e-06,4.18e-06,387200000,0.0005628,9.598
1857,1.39e-05,5e-06,4.71e-06,388600000,0.000571,9.852
1857,1.39e-05,5e-06,5.24e-06,389700000,0.0005771,10.02
1857,1.39e-05,5e-06,5.77e-06,390500000,0.0005819,10.14
1857,1.39e-05,5e-06,6.29e-06,391200000,0.0005857,10.23
1857,1.39e-05,5e-06,6.82e-06,391700000,0.0005887,10.3
1857,1.39e-05,5e-06,7.35e-06,392200000,0.0005913,10.36
1857,1.39e-05,5e-06,7.88e-06,392500000,0.0005935,10.41
1857,1.39e-05,5e-06,8.41e-06,392800000,0.0005953,10.44
1857,1.39e-05,5e-06,8.94e-06,393000000,0.0005969,10.47
1857,1.39e-05,5e-06,9.47e-06,393200000,0.0005983,10.5
1857,1.39e-05,5e-06,1e-05,393400000,0.0005996,10.52
1857,1.39e-05,1e-06,4e-06,377400000,0.0001505,3.251
1857,1.39e-05,1e-06,1e-06,377700000,0.000139,1.755
1857,1.39e-05,1e-06,1.53e-06,377600000,0.000144,2.596
1857,1.39e-05,1e-06,2.06e-06,377500000,0.0001464,2.892
1857,1.39e-05,1e-06,2.59e-06,377500000,0.000148,3.048
1857,1.39e-05,1e-06,3.12e-06,377500000,0.0001492,3.146
1857,1.39e-05,1e-06,3.65e-06,377400000,0.0001501,3.215
1857,1.39e-05,1e-06,4.18e-06,377400000,0.0001507,3.267
1857,1.39e-05,1e-06,4.71e-06,377400000,0.0001513,3.308
1857,1.39e-05,1e-06,5.24e-06,377400000,0.0001518,3.341
1857,1.39e-05,1e-06,5.77e-06,377300000,0.0001523,3.368
1857,1.39e-05,1e-06,6.29e-06,377300000,0.0001527,3.392
1857,1.39e-05,1e-06,6.82e-06,377300000,0.0001531,3.412
1857,1.39e-05,1e-06,7.35e-06,377300000,0.0001534,3.43
1857,1.39e-05,1e-06,7.88e-06,377200000,0.0001537,3.446
1857,1.39e-05,1e-06,8.41e-06,377200000,0.000154,3.46
1857,1.39e-05,1e-06,8.94e-06,377200000,0.0001542,3.473
1857,1.39e-05,1e-06,9.47e-06,377200000,0.0001545,3.485
1857,1.39e-05,1e-06,1e-05,377200000,0.0001547,3.495
1857,1.39e-05,1.53e-06,4e-06,377500000,0.0002215,6.453
1857,1.39e-05,1.53e-06,1e-06,378200000,0.0001947,2.778
1857,1.39e-05,1.53e-06,1.53e-06,377800000,0.0002079,5.076
1857,1.39e-05,1.53e-06,2.06e-06,377700000,0.0002137,5.775
1857,1.39e-05,1.53e-06,2.59e-06,377700000,0.0002167,6.094
1857,1.39e-05,1.53e-06,3.12e-06,377600000,0.0002189,6.275
1857,1.39e-05,1.53e-06,3.65e-06,377600000,0.0002206,6.393
1857,1.39e-05,1.53e-06,4.18e-06,377500000,0.0002219,6.478
1857,1.39e-05,1.53e-06,4.71e-06,377500000,0.000223,6.542
1857,1.39e-05,1.53e-06,5.24e-06,377500000,0.000224,6.592
1857,1.39e-05,1.53e-06,5.77e-06,377500000,0.0002248,6.633
1857,1.39e-05,1.53e-06,6.29e-06,377400000,0.0002254,6.668
1857,1.39e-05,1.53e-06,6.82e-06,377400000,0.000226,6.697
1857,1.39e-05,1.53e-06,7.35e-06,377400000,0.0002265,6.722
1857,1.39e-05,1.53e-06,7.88e-06,377400000,0.000227,6.744
1857,1.39e-05,1.53e-06,8.41e-06,377300000,0.0002275,6.764
1857,1.39e-05,1.53e-06,8.94e-06,377300000,0.0002279,6.782
1857,1.39e-05,1.53e-06,9.47e-06,377300000,0.0002283,6.797
1857,1.39e-05,1.53e-06,1e-05,377300000,0.0002286,6.812
1857,1.39e-05,2.06e-06,4e-06,377700000,0.0002873,8.505
1857,1.39e-05,2.06e-06,1e-06,378800000,0.0002358,1.781
1857,1.39e-05,2.06e-06,1.53e-06,378300000,0.0002623,5.838
1857,1.39e-05,2.06e-06,2.06e-06,378000000,0.0002734,7.276
1857,1.39e-05,2.06e-06,2.59e-06,377900000,0.0002794,7.887
1857,1.39e-05,2.06e-06,3.12e-06,377800000,0.0002831,8.212
1857,1.39e-05,2.06e-06,3.65e-06,377700000,0.0002858,8.41
1857,1.39e-05,2.06e-06,4.18e-06,377700000,0.0002879,8.544
1857,1.39e-05,2.06e-06,4.71e-06,377700000,0.0002896,8.642
1857,1.39e-05,2.06e-06,5.24e-06,377600000,0.000291,8.717
1857,1.39e-05,2.06e-06,5.77e-06,377600000,0.0002923,8.777
1857,1.39e-05,2.06e-06,6.29e-06,377600000,0.0002933,8.825
1857,1.39e-05,2.06e-06,6.82e-06,377500000,0.0002943,8.866
1857,1.39e-05,2.06e-06,7.35e-06,377500000,0.0002951,8.9
